Constraints(%),algorithm,NMI,RI,cost,runtime
2%,matching,0.5239537,0.81865376,268.15854,3.10E+08
2%,matching,0.031397946,0.5420534,268.15854,3.35E+08
2%,matching,0.18850507,0.60209364,268.15854,3.12E+08
2%,matching,0.21339747,0.67229885,268.15854,3.10E+08
2%,matching,0.013586858,0.50353837,268.15854,3.33E+08
2%,matching,0.010496062,0.500016,268.15854,3.06E+08
2%,matching,0.01711652,0.5083705,297.59872,2.78E+08
2%,matching,0.010496062,0.500016,268.15854,3.30E+08
2%,matching,0.025708888,0.5393961,268.15854,3.24E+08
2%,matching,0.012993994,0.5035336,268.15854,3.10E+08
2%,matching,0.031653732,0.5089014,322.85446,2.75E+08
2%,matching,0.019401837,0.51314104,333.33768,2.72E+08
2%,matching,0.06840909,0.5089254,358.7548,2.73E+08
2%,matching,0.036740486,0.6669747,268.15854,3.23E+08
2%,matching,0.0565209,0.5172145,255.65015,2.70E+08
2%,matching,0.12881455,0.572098,268.15854,3.09E+08
2%,matching,0.034766294,0.5081888,320.22806,2.72E+08
2%,matching,9.30E-04,0.50931454,268.15854,3.11E+08
2%,matching,0.013069375,0.5027447,268.15854,4.13E+08
2%,matching,0.041164882,0.50792664,325.0677,2.73E+08
2%,matching,0.007121646,0.50046045,268.15854,3.06E+08
2%,matching,0.010691723,0.50009334,268.15854,3.14E+08
2%,matching,0.043494135,0.62987775,325.41818,3.09E+08
2%,matching,8.88E-04,0.51122504,268.15854,3.15E+08
2%,matching,0.013274577,0.50340575,268.15854,3.18E+08
2%,matching,0.024487993,0.50818044,308.00162,2.75E+08
2%,matching,0.013263179,0.5001021,261.2451,2.76E+08
2%,matching,0.17630543,0.56564194,268.15854,3.08E+08
2%,matching,0.004453807,0.5048535,268.15854,3.10E+08
2%,matching,0.12280343,0.6427129,268.15854,3.13E+08
2%,matching,0.020217488,0.5237321,263.40842,2.93E+08
2%,matching,0.025769733,0.508417,312.00803,2.73E+08
2%,matching,0.18507278,0.73129946,268.15854,3.17E+08
2%,matching,0.007073992,0.5009446,268.15854,3.39E+08
2%,matching,0.01068838,0.50021714,268.15854,3.06E+08
2%,matching,0.26655215,0.69555205,268.15854,3.12E+08
2%,matching,0.038319085,0.50774276,320.11716,3.03E+08
2%,matching,0.019235436,0.5029011,335.26407,4.01E+08
2%,matching,0.07999748,0.50410914,335.26407,3.99E+08
2%,matching,0.09441208,0.5062219,335.26407,4.06E+08
2%,matching,0.049222935,0.54573303,338.83478,4.08E+08
2%,matching,0.047357928,0.50641274,335.26407,4.01E+08
2%,matching,0.035172127,0.5101956,335.26407,3.98E+08
2%,matching,0.15793772,0.50190014,335.26407,4.26E+08
2%,matching,0.021987861,0.5039581,335.26407,4.01E+08
2%,matching,0.07362391,0.50512666,335.26407,4.28E+08
2%,matching,0.021193875,0.5000013,335.26407,4.03E+08
2%,matching,0.05385103,0.5418643,339.7087,4.09E+08
2%,matching,0.18070926,0.5102049,335.26407,3.99E+08
2%,matching,0.044530686,0.50392544,335.26407,4.07E+08
2%,matching,0.021047214,0.49999997,335.26407,4.07E+08
2%,matching,0.019874224,0.50002265,335.26407,4.05E+08
2%,matching,0.108013004,0.509935,335.26407,4.12E+08
2%,matching,0.018864706,0.50287133,335.26407,4.00E+08
2%,matching,0.021554977,0.5001607,335.26407,4.32E+08
2%,matching,0.022158341,0.5029705,335.26407,4.09E+08
2%,matching,0.022208119,0.5951,401.48224,4.08E+08
2%,matching,0.02116902,0.5036192,335.26407,4.05E+08
2%,matching,0.018534275,0.50138026,335.26407,4.03E+08
2%,matching,0.033950776,0.56696147,343.47342,4.09E+08
2%,matching,0.5039674,0.83338195,335.26407,4.12E+08
2%,matching,0.03262914,0.50385493,335.26407,4.10E+08
2%,matching,0.04186942,0.5029005,335.26407,3.99E+08
2%,matching,0.055841662,0.50244194,335.26407,4.27E+08
2%,matching,0.021254482,0.5001788,335.26407,4.04E+08
2%,matching,0.06516803,0.52807146,335.26407,4.08E+08
2%,matching,6.86E-04,0.6631763,336.14432,6.61E+08
2%,matching,0.08845197,0.50540984,335.26407,4.29E+08
2%,matching,0.43439204,0.81539786,335.26407,4.08E+08
2%,matching,0.001314641,0.66500914,347.47662,4.10E+08
2%,matching,0.11433846,0.5065363,335.26407,4.07E+08
2%,matching,0.08978241,0.50246197,335.26407,4.00E+08
2%,matching,0.061924633,0.50340104,335.26407,3.97E+08
2%,matching,0.016312651,0.5004084,335.26407,4.02E+08
2%,matching,0.02723972,0.50436,335.26407,4.04E+08
2%,matching,0.020373076,0.5000889,335.26407,4.01E+08
2%,matching,0.028730232,0.5824061,372.90616,4.34E+08
2%,matching,0.005902703,0.50624835,287.05576,4.90E+08
2%,matching,0.016828692,0.50745296,287.05576,5.13E+08
2%,matching,0.41621223,0.816358,287.05576,4.90E+08
2%,matching,0.07619745,0.6358515,287.05576,5.22E+08
2%,matching,0.017545322,0.500082,287.05576,4.95E+08
2%,matching,0.084896065,0.63000256,287.05576,5.28E+08
2%,matching,0.013112805,0.5095567,332.0994,5.01E+08
2%,matching,0.013826286,0.5039887,287.05576,5.00E+08
2%,matching,0.21947059,0.7464955,287.05576,4.97E+08
2%,matching,0.12395298,0.7090687,287.05576,4.98E+08
2%,matching,0.015040775,0.5154135,287.05576,4.96E+08
2%,matching,0.01039421,0.5060501,293.74307,5.01E+08
2%,matching,0.086003646,0.5921266,287.05576,4.98E+08
2%,matching,0.05572553,0.54607683,287.05576,4.97E+08
2%,matching,0.02059068,0.5100365,287.05576,5.21E+08
2%,matching,0.11120281,0.6372718,287.05576,4.97E+08
2%,matching,0.012577997,0.50667983,306.6268,5.30E+08
2%,matching,0.011019985,0.505991,294.5607,4.99E+08
2%,matching,0.018213496,0.5080598,327.70413,5.28E+08
2%,matching,0.33084324,0.6333911,287.05576,5.02E+08
2%,matching,0.38690734,0.80397177,287.05576,5.02E+08
2%,matching,0.011310454,0.5015017,287.05576,4.95E+08
2%,matching,0.33999276,0.65343267,287.05576,4.98E+08
2%,matching,0.26227072,0.7546707,287.05576,5.00E+08
2%,matching,0.016042892,0.50778955,320.92056,5.00E+08
2%,matching,0.08169086,0.55845994,287.05576,5.02E+08
2%,matching,0.010293177,0.5221863,287.05576,5.04E+08
2%,matching,0.011470172,0.50135595,287.05576,5.21E+08
2%,matching,0.01225161,0.5063436,301.51285,4.90E+08
2%,matching,0.010993671,0.50944084,287.05576,5.22E+08
2%,matching,0.008283798,0.5060411,287.5378,4.97E+08
2%,matching,0.3454328,0.79137796,287.05576,5.29E+08
2%,matching,0.01375633,0.50199234,287.05576,4.98E+08
2%,matching,0.006156107,0.5203206,287.05576,5.02E+08
2%,matching,0.029684277,0.5155514,287.05576,4.95E+08
2%,matching,0.5318131,0.8481296,287.05576,4.96E+08
2%,matching,0.0672405,0.6135349,287.05576,4.95E+08
2%,matching,0.017941603,0.50839907,330.37857,4.94E+08
2%,matching,0.6928139,0.89659554,287.05576,4.99E+08
2%,matching,0.011389457,0.5106695,287.05576,4.91E+08
2%,matching,0.18141392,0.51143265,272.11212,3.66E+08
2%,matching,0.14048408,0.51087797,272.11212,3.69E+08
2%,matching,0.018095544,0.5001604,272.11212,3.69E+08
2%,matching,0.0731122,0.5088938,395.2594,1.61E+08
2%,matching,0.0931972,0.6117414,272.11212,3.71E+08
2%,matching,0.07670839,0.5103324,376.7081,3.75E+08
2%,matching,0.060785837,0.52946526,272.11212,3.83E+08
2%,matching,0.03874228,0.508833,326.49808,3.71E+08
2%,matching,0.06643869,0.5761163,272.11212,4.04E+08
2%,matching,0.07623003,0.5270198,272.11212,3.69E+08
2%,matching,0.014713583,0.5016681,272.11212,3.68E+08
2%,matching,0.06552546,0.5082233,345.00723,3.78E+08
2%,matching,0.081435956,0.5174195,272.11212,3.64E+08
2%,matching,0.045528382,0.5277648,272.11212,3.99E+08
2%,matching,0.0931972,0.6117414,272.11212,3.74E+08
2%,matching,0.037005063,0.517895,272.11212,3.67E+08
2%,matching,0.03217804,0.50926894,322.87613,3.69E+08
2%,matching,0.07936943,0.5115713,387.20667,3.71E+08
2%,matching,0.09500323,0.6107905,272.11212,3.75E+08
2%,matching,0.019406341,0.5088547,303.1089,3.70E+08
2%,matching,0.013182095,0.50024104,272.11212,3.93E+08
2%,matching,0.055366624,0.54974705,272.11212,3.72E+08
2%,matching,0.014076793,0.5065344,272.11212,3.70E+08
2%,matching,0.037297197,0.5426544,272.11212,3.72E+08
2%,matching,0.120209455,0.70735705,307.74826,3.76E+08
2%,matching,0.03707061,0.5090304,326.2775,3.96E+08
2%,matching,0.035896573,0.51395375,272.11212,3.74E+08
2%,matching,0.078503564,0.5103559,378.37152,3.70E+08
2%,matching,0.01575883,0.5009837,272.11212,3.69E+08
2%,matching,4.36E-07,0.5096926,272.11212,3.69E+08
2%,matching,0.03217804,0.50926894,322.87613,3.83E+08
2%,matching,0.056260567,0.50731903,272.11212,3.77E+08
2%,matching,0.034425583,0.5155543,272.11212,3.92E+08
2%,matching,0.0931972,0.6117414,272.11212,3.69E+08
2%,matching,0.052645728,0.5085521,336.954,3.71E+08
2%,matching,0.08576838,0.6118533,272.11212,3.71E+08
2%,matching,0.08314351,0.5097176,357.7569,3.69E+08
2%,matching,0.056010853,0.5085414,339.97354,4.02E+08
2%,matching,0.013840338,0.5026684,272.11212,3.69E+08
2%,matching,0.16238438,0.5073447,272.11212,3.67E+08
2%,matching,0.03624396,0.5622363,309.32993,2.70E+08
2%,matching,0.019672273,0.508551,356.77585,2.72E+08
2%,matching,0.10822508,0.6442957,309.32993,2.64E+08
2%,matching,0.003069844,0.6545196,309.32993,2.74E+08
2%,matching,0.05100734,0.5312305,309.32993,2.68E+08
2%,matching,0.053431515,0.6151272,309.32993,2.62E+08
2%,matching,3.41E-05,0.5010882,309.32993,2.69E+08
2%,matching,0.38364774,0.80725145,309.32993,2.70E+08
2%,matching,0.097705275,0.5024694,400.64572,3.68E+08
2%,matching,0.09977048,0.62282586,309.32993,2.62E+08
2%,matching,0.095176436,0.6318192,309.32993,2.68E+08
2%,matching,0.118593685,0.6432191,309.32993,2.66E+08
2%,matching,0.06554409,0.66288275,309.32993,2.77E+08
2%,matching,0.02081901,0.5084223,357.49405,2.74E+08
2%,matching,0.030787718,0.5080629,400.64572,1.52E+08
2%,matching,0.09606631,0.66594815,309.32993,3.01E+08
2%,matching,0.11662292,0.64670837,309.32993,2.65E+08
2%,matching,0.011671593,0.555561,309.32993,2.61E+08
2%,matching,0.020429302,0.53376645,309.32993,2.67E+08
2%,matching,0.094715424,0.5056329,400.64572,3.70E+08
2%,matching,0.039703615,0.5085425,380.48523,2.68E+08
2%,matching,0.03785046,0.6307027,309.32993,2.95E+08
2%,matching,5.06E-05,0.50320464,309.32993,2.71E+08
2%,matching,0.013106214,0.50667703,325.30295,2.72E+08
2%,matching,0.029428843,0.50938374,374.7666,2.73E+08
2%,matching,0.12615578,0.649663,309.32993,2.68E+08
2%,matching,0.01184204,0.5049692,309.75797,2.71E+08
2%,matching,3.44E-05,0.5018422,309.32993,2.75E+08
2%,matching,0.12505634,0.64726585,309.32993,2.65E+08
2%,matching,0.43517187,0.7243035,309.32993,2.72E+08
2%,matching,0.001703936,0.5367856,309.32993,2.70E+08
2%,matching,0.01947059,0.50807846,352.11505,2.69E+08
2%,matching,0.066833004,0.58088905,309.32993,2.65E+08
2%,matching,0.17425478,0.7284551,309.32993,2.73E+08
2%,matching,0.003671297,0.50995576,309.32993,2.68E+08
2%,matching,0.013075584,0.50511426,311.77075,2.76E+08
2%,matching,0.09133269,0.50216395,400.64572,3.68E+08
2%,matching,0.04434504,0.50135636,400.64572,3.68E+08
2%,matching,0.032846835,0.51768714,309.32993,2.66E+08
2%,matching,0.012976634,0.50460654,309.32993,2.72E+08
2%,matching,0.066357814,0.5008518,372.819,3.37E+08
2%,matching,0.031165395,0.5081221,372.819,3.37E+08
2%,matching,0.015517711,0.50655967,372.819,3.62E+08
2%,matching,0.04112569,0.50281036,372.819,3.46E+08
2%,matching,0.018915778,0.6018209,386.96124,3.49E+08
2%,matching,0.03609816,0.5735996,372.819,3.37E+08
2%,matching,0.0812604,0.5128856,372.819,3.36E+08
2%,matching,0.019410085,0.508006,372.819,3.39E+08
2%,matching,0.05663675,0.5419588,372.819,3.34E+08
2%,matching,0.015127993,0.5060915,372.819,3.35E+08
2%,matching,0.072143205,0.5239085,372.819,3.70E+08
2%,matching,0.042080823,0.5000229,372.819,3.41E+08
2%,matching,0.014141406,0.50559133,372.819,3.41E+08
2%,matching,0.010835615,0.5003881,372.819,3.41E+08
2%,matching,0.014060644,0.5050165,372.819,3.42E+08
2%,matching,0.06065485,0.5069053,372.819,3.66E+08
2%,matching,0.041832775,0.5008122,372.819,3.40E+08
2%,matching,0.015299387,0.50696206,372.819,3.38E+08
2%,matching,0.02535074,0.5073348,372.819,3.40E+08
2%,matching,0.024451124,0.50792664,372.819,3.37E+08
2%,matching,0.027700275,0.5081408,372.819,3.39E+08
2%,matching,0.057572264,0.5000599,372.819,3.43E+08
2%,matching,0.037708025,0.507813,372.819,3.39E+08
2%,matching,0.033425044,0.50732005,372.819,3.64E+08
2%,matching,0.088109024,0.5106409,372.819,3.46E+08
2%,matching,0.026697006,0.51009214,372.819,3.46E+08
2%,matching,0.036422215,0.5003665,372.819,3.49E+08
2%,matching,0.033764657,0.5081117,372.819,3.37E+08
2%,matching,0.082411975,0.5146201,372.819,3.71E+08
2%,matching,0.017113743,0.50788045,372.819,3.38E+08
2%,matching,0.04312691,0.5076042,372.819,3.46E+08
2%,matching,0.045501277,0.5070103,372.819,3.51E+08
2%,matching,0.022889411,0.5081096,372.819,3.42E+08
2%,matching,0.014141406,0.50559133,372.819,1.87E+08
2%,matching,0.50663716,0.81765765,372.819,3.44E+08
2%,matching,0.084640704,0.5125614,372.819,3.40E+08
2%,matching,0.104419865,0.5028694,372.819,3.43E+08
2%,matching,0.080965236,0.5078969,372.819,3.38E+08
2%,matching,0.027210651,0.5852263,372.819,3.44E+08
2%,matching,0.018703023,0.5078907,372.819,3.61E+08
2%,matching,0.69275594,0.89656645,269.01486,2.47E+08
2%,matching,0.08446008,0.50931007,391.5035,2.74E+08
2%,matching,0.004715679,0.5239495,269.01486,2.76E+08
2%,matching,0.06965763,0.50838107,391.5035,2.71E+08
2%,matching,0.044307232,0.50425243,391.5035,2.73E+08
2%,matching,0.02249197,0.5004199,269.01486,2.70E+08
2%,matching,0.0316117,0.5088438,391.5035,2.71E+08
2%,matching,0.003413996,0.513038,269.01486,2.46E+08
2%,matching,0.084412165,0.5045753,391.5035,2.73E+08
2%,matching,0.072389156,0.5086624,391.5035,2.72E+08
2%,matching,0.09416195,0.5062365,329.621,2.74E+08
2%,matching,0.00264385,0.63674206,298.52637,4.78E+08
2%,matching,0.0316117,0.5088438,391.5035,2.73E+08
2%,matching,0.07618998,0.50919455,391.5035,2.78E+08
2%,matching,0.028546399,0.50172323,269.01486,2.47E+08
2%,matching,0.1316996,0.50202185,269.01486,2.43E+08
2%,matching,0.13652995,0.6312457,381.6674,2.71E+08
2%,matching,0.08185327,0.5092134,362.51758,2.41E+08
2%,matching,0.16528305,0.5126703,269.01486,2.43E+08
2%,matching,0.03144653,0.5403224,269.01486,2.39E+08
2%,matching,0.07588755,0.50916034,391.5035,2.62E+08
2%,matching,0.03355793,0.50841385,318.0236,2.38E+08
2%,matching,0.043344285,0.5079493,323.8688,2.42E+08
2%,matching,0.035754144,0.5092656,326.6864,2.40E+08
2%,matching,0.021456977,0.507048,288.76288,2.43E+08
2%,matching,0.028466454,0.5023897,269.01486,2.50E+08
2%,matching,0.015248686,0.5063399,269.01486,2.37E+08
2%,matching,0.27135637,0.59192,269.01486,2.35E+08
2%,matching,0.009960154,0.5171781,269.01486,2.36E+08
2%,matching,0.004035858,0.5119392,269.01486,2.34E+08
2%,matching,0.014524614,0.500012,439.94772,2.70E+08
2%,matching,0.19184485,0.5248364,269.01486,2.36E+08
2%,matching,0.016928142,0.5011379,269.01486,2.63E+08
2%,matching,0.014565364,0.5168709,269.01486,2.38E+08
2%,matching,0.02136533,0.53308904,269.01486,2.39E+08
2%,matching,0.1597744,0.5074999,269.01486,2.32E+08
2%,matching,0.07944404,0.50644326,331.4981,2.34E+08
2%,matching,0.07997198,0.511114,384.0482,2.40E+08
2%,matching,0.07600187,0.5089287,391.5035,2.61E+08
2%,matching,0.0595496,0.5047511,391.5035,2.94E+08
2%,matching,0.08291314,0.50944865,326.24683,3.29E+08
2%,matching,0.090152256,0.5068766,246.63536,3.29E+08
2%,matching,0.016749157,0.50421786,246.63536,3.30E+08
2%,matching,0.015619318,0.5033621,246.63536,3.27E+08
2%,matching,0.36421257,0.774678,246.63536,3.25E+08
2%,matching,0.027957324,0.52728033,246.63536,3.30E+08
2%,matching,0.002513301,0.5002291,246.63536,3.25E+08
2%,matching,0.434887,0.8172479,246.63536,3.40E+08
2%,matching,0.20569806,0.67454827,246.63536,3.31E+08
2%,matching,0.24989705,0.70343393,246.63536,3.29E+08
2%,matching,0.05763125,0.6399403,283.3002,3.51E+08
2%,matching,0.00333605,0.5040936,246.63536,3.27E+08
2%,matching,0.025456324,0.5035315,246.63536,3.29E+08
2%,matching,0.24181679,0.6911317,246.63536,3.33E+08
2%,matching,0.19038488,0.68940985,246.63536,3.27E+08
2%,matching,0.080355264,0.5087518,317.78766,3.42E+08
2%,matching,0.07995742,0.51219285,351.9929,3.26E+08
2%,matching,0.013546071,0.50315,246.63536,3.26E+08
2%,matching,0.082785174,0.5097951,329.89694,3.60E+08
2%,matching,0.20602298,0.6752192,246.63536,3.23E+08
2%,matching,0.08840019,0.68471247,308.20123,3.29E+08
2%,matching,0.017201072,0.50091505,246.63536,3.48E+08
2%,matching,0.06958986,0.52309453,394.64035,3.31E+08
2%,matching,0.23348983,0.69421196,246.63536,3.25E+08
2%,matching,0.08399288,0.5053118,281.99646,3.23E+08
2%,matching,0.3040569,0.721709,246.63536,3.27E+08
2%,matching,0.016756788,0.50833356,252.0476,3.29E+08
2%,matching,0.07993642,0.50868493,320.933,3.30E+08
2%,matching,0.39438275,0.75586027,246.63536,3.15E+08
2%,matching,0.037482783,0.51228863,310.2209,3.62E+08
2%,matching,0.01649683,0.5034673,246.63536,3.32E+08
2%,matching,0.4481719,0.8205787,246.63536,3.37E+08
2%,matching,0.013877858,0.5023398,246.63536,3.41E+08
2%,matching,0.017341908,0.5042917,246.63536,3.28E+08
2%,matching,0.012576438,0.50202805,246.63536,3.35E+08
2%,matching,0.017539972,0.5011776,246.63536,3.28E+08
2%,matching,0.013722152,0.5480144,250.11597,3.35E+08
2%,matching,0.015619318,0.5033621,246.63536,3.58E+08
2%,matching,0.073133044,0.51974225,383.92838,3.37E+08
2%,matching,0.029282073,0.52654004,246.63536,3.31E+08
2%,matching,0.399895,0.8112437,255.57973,2.47E+08
2%,matching,0.006211746,0.52452815,255.57973,2.41E+08
2%,matching,0.09360093,0.5033061,305.98203,2.40E+08
2%,matching,0.27489483,0.75666076,255.57973,2.71E+08
2%,matching,0.2897737,0.76673925,255.57973,2.44E+08
2%,matching,0.033106342,0.60546976,255.57973,2.40E+08
2%,matching,0.07367737,0.5072737,354.26685,2.46E+08
2%,matching,0.06697671,0.50495046,363.0124,2.30E+08
2%,matching,0.094718225,0.50139445,255.57973,2.42E+08
2%,matching,0.08973114,0.6832273,269.00558,2.42E+08
2%,matching,0.06410053,0.50623196,337.91418,2.67E+08
2%,matching,0.03951779,0.50592595,314.58386,2.44E+08
2%,matching,0.10485821,0.50281286,255.57973,2.38E+08
2%,matching,0.09838885,0.5042201,434.17737,2.00E+08
2%,matching,0.033106342,0.60546976,255.57973,2.43E+08
2%,matching,0.13652189,0.5062968,255.57973,2.39E+08
2%,matching,0.22717114,0.55663264,255.57973,2.40E+08
2%,matching,0.0861648,0.5154365,434.17737,2.28E+08
2%,matching,0.050933637,0.5057504,322.88388,2.46E+08
2%,matching,0.09347036,0.50223595,434.17737,2.00E+08
2%,matching,0.10065844,0.5051913,434.17737,2.02E+08
2%,matching,0.10910153,0.5026458,255.57973,2.60E+08
2%,matching,0.004203387,0.5102341,255.57973,2.39E+08
2%,matching,0.026471676,0.502438,255.57973,2.39E+08
2%,matching,0.04234508,0.50513244,308.5612,2.44E+08
2%,matching,0.089588195,0.5130117,434.17737,2.04E+08
2%,matching,0.007047622,0.50656056,255.57973,2.41E+08
2%,matching,0.06345064,0.5054447,329.64374,2.39E+08
2%,matching,0.18398647,0.5228793,255.57973,2.65E+08
2%,matching,0.08152597,0.5116484,403.3175,2.45E+08
2%,matching,0.014834264,0.5045115,256.1445,2.40E+08
2%,matching,0.26338723,0.5929658,255.57973,2.38E+08
2%,matching,0.011584687,0.50577587,255.57973,2.41E+08
2%,matching,0.10485821,0.50281286,255.57973,2.44E+08
2%,matching,0.07779827,0.50910074,377.83728,2.46E+08
2%,matching,0.15348959,0.67003065,255.57973,2.47E+08
2%,matching,0.101433426,0.50507474,434.17737,1.99E+08
2%,matching,0.053664025,0.50636566,331.38647,2.45E+08
2%,matching,0.081579834,0.50593483,334.15115,2.42E+08
2%,matching,0.11185092,0.50310606,255.57973,2.45E+08
2%,matching,0.017791327,0.50470346,349.17618,2.57E+08
2%,matching,0.081287116,0.511069,349.17618,2.63E+08
2%,matching,0.113531634,0.566024,272.75815,3.43E+08
2%,matching,0.58725554,0.8748207,349.17618,2.66E+08
2%,matching,0.018787349,0.5049977,349.17618,2.58E+08
2%,matching,0.041569754,0.5003851,349.17618,2.62E+08
2%,matching,0.018258715,0.50248724,349.17618,2.60E+08
2%,matching,0.04288502,0.559258,349.8814,2.64E+08
2%,matching,0.042461157,0.5355716,349.17618,2.89E+08
2%,matching,0.017026689,0.50090355,349.17618,2.60E+08
2%,matching,0.01899966,0.5055276,349.17618,2.57E+08
2%,matching,0.043593418,0.5011535,349.17618,2.89E+08
2%,matching,0.023891779,0.5059366,349.17618,2.59E+08
2%,matching,0.016495133,0.50241524,349.17618,2.60E+08
2%,matching,0.08958821,0.50517136,349.17618,2.60E+08
2%,matching,0.030021317,0.51757675,349.17618,2.57E+08
2%,matching,0.07724163,0.50550795,349.17618,2.60E+08
2%,matching,0.08681327,0.5104997,349.17618,2.59E+08
2%,matching,0.050998088,0.50637674,349.17618,2.55E+08
2%,matching,0.01703957,0.5039566,349.17618,2.60E+08
2%,matching,0.09736018,0.5087334,349.17618,2.60E+08
2%,matching,0.018493671,0.50535226,349.17618,2.71E+08
2%,matching,0.025266647,0.59043884,387.38095,2.64E+08
2%,matching,0.01834428,0.50478935,349.17618,2.60E+08
2%,matching,0.045595344,0.5042029,349.17618,2.85E+08
2%,matching,0.016080234,0.5035618,349.17618,2.58E+08
2%,matching,0.059235416,0.50541747,349.17618,2.60E+08
2%,matching,0.018424302,0.50511014,349.17618,2.60E+08
2%,matching,0.005356891,0.5039865,349.17618,2.61E+08
2%,matching,0.023974523,0.50002706,349.17618,2.64E+08
2%,matching,0.058816794,0.5006228,349.17618,2.57E+08
2%,matching,0.020360364,0.50535566,349.17618,2.59E+08
2%,matching,0.017882105,0.5046262,349.17618,2.63E+08
2%,matching,0.046805106,0.50014657,349.17618,2.57E+08
2%,matching,0.018820833,0.5052933,349.17618,2.65E+08
2%,matching,0.105254054,0.5045433,349.17618,2.61E+08
2%,matching,0.017223889,0.5045589,349.17618,2.57E+08
2%,matching,0.041114148,0.50453633,349.17618,2.83E+08
2%,matching,0.019336447,0.5055148,349.17618,2.62E+08
2%,matching,0.03173875,0.5782616,362.4169,2.64E+08
2%,matching,0.077239946,0.639358,289.39075,3.32E+08
2%,matching,0.31637105,0.67312384,289.39075,3.06E+08
2%,matching,0.16036361,0.5952353,263.53558,3.05E+08
2%,matching,0.007215177,0.5157145,263.73093,3.27E+08
2%,matching,0.0691079,0.5490851,289.39075,3.04E+08
2%,matching,0.1570184,0.50856274,358.27783,2.54E+08
2%,matching,0.015394564,0.50066537,289.39075,3.33E+08
2%,matching,0.010185258,0.50000685,289.39075,3.03E+08
2%,matching,0.08754471,0.68063784,289.39075,3.06E+08
2%,matching,0.014674276,0.5082118,329.759,3.21E+08
2%,matching,0.01106731,0.5007056,289.39075,3.00E+08
2%,matching,0.07501418,0.64222497,289.39075,3.05E+08
2%,matching,0.016717378,0.5077834,329.42072,3.12E+08
2%,matching,0.005378467,0.50960076,265.04718,3.08E+08
2%,matching,0.2467593,0.7572868,289.39075,3.04E+08
2%,matching,0.057030864,0.5085713,382.3153,3.07E+08
2%,matching,0.35183564,0.7925005,289.39075,3.07E+08
2%,matching,0.05904961,0.50007015,358.27783,2.54E+08
2%,matching,0.003474043,0.508535,265.04718,3.01E+08
2%,matching,0.09057652,0.50077766,289.39075,3.06E+08
2%,matching,0.015196644,0.5082516,330.98187,3.04E+08
2%,matching,0.016974032,0.5221966,263.53558,3.05E+08
2%,matching,0.008011481,0.5022826,289.39075,3.03E+08
2%,matching,5.09E-04,0.5078979,289.39075,3.16E+08
2%,matching,0.059994888,0.50817937,381.88348,3.07E+08
2%,matching,0.073183276,0.5088862,400.66693,3.05E+08
2%,matching,0.10570128,0.6064805,289.39075,3.29E+08
2%,matching,0.017761547,0.5228252,263.53558,3.09E+08
2%,matching,0.02874209,0.6721312,319.84216,3.06E+08
2%,matching,0.11476342,0.62839705,289.39075,3.26E+08
2%,matching,0.00332367,0.50894284,265.04718,3.05E+08
2%,matching,3.20E-05,0.5115081,289.39075,3.08E+08
2%,matching,0.019398993,0.5004912,289.39075,3.16E+08
2%,matching,0.014338879,0.5076546,324.36246,3.11E+08
2%,matching,0.06328577,0.50862586,388.70682,3.04E+08
2%,matching,0.017573124,0.50043017,289.39075,3.04E+08
2%,matching,0.018476782,0.49999812,289.39075,3.06E+08
2%,matching,0.001230405,0.51538634,289.39075,2.99E+08
2%,matching,0.098012015,0.6029659,289.39075,2.97E+08
2%,matching,0.017034402,0.5145657,289.39075,3.03E+08
2%,matching,0.03021518,0.5231806,247.48535,3.10E+08
2%,matching,0.029586192,0.52441263,247.48535,3.06E+08
2%,matching,0.007763127,0.5000276,261.68875,3.60E+08
2%,matching,0.004693261,0.50006247,261.68875,3.81E+08
2%,matching,0.028627852,0.5178009,247.48535,3.06E+08
2%,matching,0.018950576,0.5036436,247.48535,3.05E+08
2%,matching,0.019258281,0.50382346,247.48535,3.11E+08
2%,matching,0.020751307,0.5003216,277.85248,2.95E+08
2%,matching,5.33E-04,0.5021036,277.85248,2.99E+08
2%,matching,0.017537756,0.50798947,311.16556,2.99E+08
2%,matching,0.606393,0.86229265,277.85248,2.98E+08
2%,matching,0.23157783,0.6850897,247.48535,3.07E+08
2%,matching,0.029285396,0.52194965,247.48535,3.08E+08
2%,matching,0.0744103,0.5088786,380.37613,3.01E+08
2%,matching,0.20211153,0.6744519,247.48535,3.10E+08
2%,matching,0.05830052,0.50816166,358.71158,3.01E+08
2%,matching,0.04960091,0.5413698,277.85248,2.95E+08
2%,matching,0.001215073,0.64760274,261.68875,3.93E+08
2%,matching,0.07438526,0.50884813,379.83813,2.98E+08
2%,matching,0.17960568,0.68114835,247.48535,3.08E+08
2%,matching,0.18803239,0.6813203,247.48535,3.23E+08
2%,matching,0.040939704,0.5084403,345.28973,3.00E+08
2%,matching,0.15721394,0.5875398,247.48535,3.07E+08
2%,matching,0.018596468,0.5084329,318.29074,3.08E+08
2%,matching,0.015577994,0.5079092,306.7719,2.98E+08
2%,matching,0.003373711,0.5152435,277.85248,2.96E+08
2%,matching,0.019226205,0.5089789,324.0571,3.01E+08
2%,matching,0.21089332,0.66805655,247.48535,3.09E+08
2%,matching,0.073860034,0.50939715,384.50616,3.01E+08
2%,matching,0.07309234,0.5678064,247.48535,3.08E+08
2%,matching,0.67338353,0.88644165,277.85248,2.99E+08
