Constraints(%),algorithm,NMI,RI,cost,runtime
10%,matching,0.41395116,0.6611439,990.1665,61885
10%,matching,0.40941358,0.7039929,1160.2009,96271
10%,matching,0.41284248,0.6801879,1160.2009,98168
10%,matching,0.39649877,0.6792357,1160.2009,91235
10%,matching,0.41284248,0.6801879,1160.2009,97242
10%,matching,0.42880312,0.6979623,1000.0269,87960
10%,matching,0.40393123,0.6424808,1160.2009,99182
10%,matching,0.39395228,0.68063223,1000.0269,87588
10%,matching,0.42481732,0.6663493,1160.2009,99359
10%,matching,0.40393123,0.6424808,1160.2009,92962
10%,matching,0.41284248,0.6801879,1160.2009,98764
10%,matching,0.40941358,0.7039929,1160.2009,95264
10%,matching,0.39574242,0.68133056,1000.0269,101260
10%,matching,0.40941358,0.7039929,1160.2009,95919
10%,matching,0.37189135,0.6395607,765.30005,60471
10%,matching,0.41677877,0.65155846,1160.2009,93878
10%,matching,0.43775335,0.700438,1000.0269,92165
10%,matching,0.40941358,0.7039929,1160.2009,96062
10%,matching,0.41677877,0.65155846,1160.2009,60932
10%,matching,0.4370207,0.70062846,1000.0269,87437
10%,matching,0.42481732,0.6663493,1160.2009,96449
10%,matching,0.40465805,0.6553038,1402.1919,69073
10%,matching,0.38571888,0.6776487,1000.0269,81469
10%,matching,0.49188203,0.7232273,1000.0269,75099
10%,matching,0.43775335,0.700438,1000.0269,86175
10%,matching,0.42481732,0.6663493,1160.2009,82785
10%,matching,0.39806026,0.64806706,1160.2009,80331
10%,matching,0.42481732,0.6663493,1160.2009,96745
10%,matching,0.40643317,0.6279439,1160.2009,100427
10%,matching,0.43775335,0.700438,1000.0269,96036
10%,matching,0.37189135,0.6395607,765.1252,59372
10%,matching,0.40941358,0.7039929,1160.2009,99636
10%,matching,0.42481732,0.6663493,1160.2009,94186
10%,matching,0.40393123,0.6424808,1160.2009,94067
10%,matching,0.42481732,0.6663493,1160.2009,92060
10%,matching,0.42481732,0.6663493,1160.2009,80116
10%,matching,0.41284248,0.6801879,1160.2009,96540
10%,matching,0.41677877,0.65155846,1160.2009,60059
10%,matching,0.39806026,0.64806706,1160.2009,95290
10%,matching,0.38062873,0.68812287,585.05383,170664
10%,matching,0.35299525,0.6674919,585.05383,144446
10%,matching,0.4035398,0.6928204,585.05383,140426
10%,matching,0.3304958,0.64425826,585.05383,133284
10%,matching,0.32276794,0.61861235,585.05383,135470
10%,matching,0.4035398,0.6928204,585.05383,136884
10%,matching,0.35299525,0.6674919,585.05383,144279
10%,matching,0.32276794,0.61861235,585.05383,162694
10%,matching,0.34743357,0.635371,585.05383,157430
10%,matching,0.3600712,0.66920584,586.2708,195424
10%,matching,0.32272324,0.64229035,585.05383,184905
10%,matching,0.33791694,0.62184983,602.18335,138052
10%,matching,0.40019104,0.69459784,585.05383,141148
10%,matching,0.38062873,0.68812287,585.05383,140853
10%,matching,0.36859998,0.6758078,585.05383,145682
10%,matching,0.46061537,0.6905986,474.6636,140468
10%,matching,0.38062873,0.68812287,585.05383,139155
10%,matching,0.34026006,0.65625596,585.05383,180626
10%,matching,0.4560846,0.6964388,495.06668,167061
10%,matching,0.41380155,0.70126325,585.05383,169991
10%,matching,0.32276794,0.61861235,585.05383,166616
10%,matching,0.34026003,0.65625596,585.05383,184571
10%,matching,0.40019104,0.69459784,585.05383,171551
10%,matching,0.34700164,0.64044946,585.05383,166527
10%,matching,0.42368555,0.70151716,585.05383,161805
10%,matching,0.32272324,0.64229035,585.05383,185548
10%,matching,0.42368555,0.70151716,585.05383,158086
10%,matching,0.35299525,0.6674919,585.05383,158106
10%,matching,0.3304958,0.64425826,585.05383,164559
10%,matching,0.3600712,0.66920584,586.2708,188690
10%,matching,0.38062873,0.68812287,640.58685,167993
10%,matching,0.33880475,0.6448296,585.05383,138096
10%,matching,0.34933853,0.6488288,532.09656,155151
10%,matching,0.46061537,0.6905986,474.6636,140493
10%,matching,0.35114762,0.6634292,585.05383,175094
10%,matching,0.35299525,0.6674919,585.05383,119677
10%,matching,0.3758478,0.6871072,585.05383,170092
10%,matching,0.35637507,0.6520663,474.6636,199581
10%,matching,0.32276794,0.61861235,585.05383,156005
10%,matching,0.3304958,0.64425826,585.05383,133269
10%,matching,0.33267483,0.5850949,1200.0277,102202
10%,matching,0.42788982,0.6551768,1200.0277,134555
10%,matching,0.2876057,0.60337716,945.0758,158421
10%,matching,0.32903916,0.6427347,945.0758,196106
10%,matching,0.44139636,0.66450834,1200.0277,165116
10%,matching,0.43675032,0.69999367,1035.0336,137727
10%,matching,0.26197758,0.53043866,1200.0277,166827
10%,matching,0.36214447,0.6678728,945.0758,158365
10%,matching,0.26197758,0.53043866,1200.0277,133757
10%,matching,0.36214447,0.6678728,945.0758,162282
10%,matching,0.33267483,0.5850949,1200.0277,140321
10%,matching,0.4527158,0.6944709,1200.0277,524471
10%,matching,0.32200095,0.57690597,1200.0277,157917
10%,matching,0.30127674,0.56090903,1200.0277,159394
10%,matching,0.44139636,0.66450834,1200.0277,162761
10%,matching,0.44172382,0.67942613,1200.0277,175189
10%,matching,0.30127674,0.56090903,1200.0277,153286
10%,matching,0.22500663,0.5019996,1200.0277,133290
10%,matching,0.37987167,0.6532089,1200.0277,106615
10%,matching,0.44172382,0.67942613,1200.0277,136474
10%,matching,0.47284365,0.7207516,810.0753,163865
10%,matching,0.38289386,0.68063223,945.0758,192669
10%,matching,0.3284121,0.6384181,945.0758,163332
10%,matching,0.44172382,0.67942613,1200.0277,133350
10%,matching,0.40213245,0.6368946,1200.0277,136308
10%,matching,0.35176036,0.6613978,945.0758,160653
10%,matching,0.4644736,0.7144671,825.7656,137471
10%,matching,0.2876057,0.60337716,945.0758,186654
10%,matching,0.40213245,0.6368946,1200.0277,159273
10%,matching,0.4273061,0.66996765,1200.0277,139964
10%,matching,0.42788982,0.6551768,1200.0277,132087
10%,matching,0.25253868,0.52313846,1200.0277,133677
10%,matching,0.42788982,0.6551768,1200.0277,136011
10%,matching,0.47284365,0.7207516,815.3196,135062
10%,matching,0.42223918,0.6754269,1200.0277,159822
10%,matching,0.39083216,0.6319431,1200.0277,132255
10%,matching,0.45250407,0.6999302,1200.0277,136314
10%,matching,0.31153956,0.568844,1200.0277,140148
10%,matching,0.36214447,0.6678728,945.0758,161977
10%,matching,0.35176036,0.6613978,945.0758,193485
10%,matching,0.29709005,0.62889606,825.0269,189083
10%,matching,0.38951138,0.6874246,1065.1752,167420
10%,matching,0.35462508,0.6713007,825.0269,191882
10%,matching,0.40819556,0.6480036,1065.1752,140597
10%,matching,0.3849135,0.67587125,665.6964,160003
10%,matching,0.40819556,0.6480036,1065.1752,144201
10%,matching,0.3527004,0.67904526,1065.1752,122090
10%,matching,0.40819556,0.6480036,1065.1752,125496
10%,matching,0.35462508,0.6713007,825.0269,180595
10%,matching,0.3845851,0.67053896,825.0269,140208
10%,matching,0.38951138,0.6874246,1065.1752,121048
10%,matching,0.3527004,0.67904526,1065.1752,122534
10%,matching,0.38951138,0.6874246,1065.1752,124252
10%,matching,0.40819556,0.6480036,1065.1752,335750
10%,matching,0.4255362,0.7154828,1065.1752,127605
10%,matching,0.3422067,0.6645718,825.0269,370350
10%,matching,0.36016425,0.6738399,825.0269,159855
10%,matching,0.3843379,0.66419095,1065.1752,124316
10%,matching,0.38951138,0.6874246,1065.1752,124064
10%,matching,0.40819556,0.6480036,1065.1752,147517
10%,matching,0.36477685,0.6833619,825.0269,186786
10%,matching,0.38951138,0.6874246,1065.1752,141307
10%,matching,0.40639725,0.6538437,1065.1752,126988
10%,matching,0.36477685,0.6833619,825.0269,159445
10%,matching,0.3422067,0.6645718,825.0269,187949
10%,matching,0.38526648,0.6754904,665.6964,104665
10%,matching,0.35462508,0.6713007,825.0269,157889
10%,matching,0.38951138,0.6874246,1065.1752,142100
10%,matching,0.3393829,0.6634292,825.0269,161220
10%,matching,0.4255362,0.7154828,1065.1752,135129
10%,matching,0.3422067,0.6645718,825.0269,159889
10%,matching,0.3862949,0.6820923,665.6964,139895
10%,matching,0.37980568,0.67726785,825.0269,150176
10%,matching,0.36786136,0.65403414,825.0269,149212
10%,matching,0.3843379,0.66419095,1065.1752,122334
10%,matching,0.39547783,0.6582238,825.0269,135406
10%,matching,0.36786136,0.65403414,825.0269,126612
10%,matching,0.3805497,0.6436234,825.0269,148634
10%,matching,0.37980568,0.67726785,825.0269,129977
10%,matching,0.4069411,0.69650227,1065.1752,142353
10%,matching,0.3850412,0.69491524,1265.334,92512
10%,matching,0.28827408,0.6335936,1265.334,92176
10%,matching,0.3345618,0.6676189,1265.334,91954
10%,matching,0.39768806,0.6975814,607.3921,93054
10%,matching,0.29509237,0.63905287,1265.334,93483
10%,matching,0.32386374,0.66165173,1265.334,85249
10%,matching,0.42840537,0.705199,1265.334,93119
10%,matching,0.4259221,0.724243,615.3037,98929
10%,matching,0.29439756,0.6047737,835.11194,126715
10%,matching,0.33012107,0.6701581,1300.2184,67418
10%,matching,0.40657255,0.7030407,1265.334,75937
10%,matching,0.3661789,0.68793243,1265.334,104064
10%,matching,0.3850412,0.69491524,1265.334,74465
10%,matching,0.34684992,0.67371297,1265.334,93293
10%,matching,0.43597373,0.68926555,607.3921,96463
10%,matching,0.40185055,0.7026598,1265.334,93553
10%,matching,0.3661789,0.68793243,1265.334,88199
10%,matching,0.32198918,0.66101694,1265.334,100541
10%,matching,0.41387326,0.7066591,607.3921,388079
10%,matching,0.40657255,0.7030407,1265.334,105511
10%,matching,0.3661789,0.68793243,1265.334,88183
10%,matching,0.2985795,0.6054085,835.11194,153182
10%,matching,0.29178268,0.62889606,1265.334,92930
10%,matching,0.32161635,0.66089,1265.334,100157
10%,matching,0.36717534,0.67142767,1265.334,86871
10%,matching,0.27630806,0.5948073,835.11194,146792
10%,matching,0.28957364,0.6335936,1265.334,93427
10%,matching,0.39144355,0.6880594,1265.334,95984
10%,matching,0.36717534,0.67142767,1265.334,87710
10%,matching,0.32161635,0.66089,1265.334,107581
10%,matching,0.41387326,0.7066591,607.3921,97763
10%,matching,0.27630806,0.5948073,835.11194,141692
10%,matching,0.40657255,0.7030407,1265.334,88529
10%,matching,0.36717534,0.67142767,1265.334,94237
10%,matching,0.29509237,0.63905287,1265.334,93337
10%,matching,0.31428114,0.65543073,1265.334,66461
10%,matching,0.39255267,0.6899638,607.3921,96901
10%,matching,0.3661789,0.68793243,1265.334,91356
10%,matching,0.32386374,0.66165173,1265.334,90067
10%,matching,0.3590011,0.6870437,1265.334,94848
10%,matching,0.3846691,0.6827271,660.4468,189145
10%,matching,0.3358741,0.6506062,1260.1864,134294
10%,matching,0.3358741,0.6506062,1260.1864,133080
10%,matching,0.34797287,0.6587952,646.25354,204582
10%,matching,0.3846691,0.6827271,660.4468,189702
10%,matching,0.37144312,0.6782835,615.01544,186923
10%,matching,0.387961,0.68691677,630.18445,191305
10%,matching,0.3358741,0.6506062,1260.1864,158029
10%,matching,0.30960187,0.6092173,560.07886,187026
10%,matching,0.42416984,0.6719355,441.18277,396503
10%,matching,0.3846691,0.6827271,660.4468,161731
10%,matching,0.40206587,0.6897734,645.18976,163537
10%,matching,0.43454555,0.6870437,441.18277,141797
10%,matching,0.3480912,0.6412112,1260.1864,135474
10%,matching,0.3352713,0.6325779,1260.1864,156709
10%,matching,0.3358741,0.6506062,1260.1864,163497
10%,matching,0.3289658,0.64635307,615.01544,165696
10%,matching,0.35401082,0.6361328,1260.1864,155413
10%,matching,0.42416984,0.6719355,441.18277,342983
10%,matching,0.3352713,0.6325779,1260.1864,132614
10%,matching,0.3480912,0.6412112,1260.1864,131778
10%,matching,0.3480912,0.6412112,1260.1864,141927
10%,matching,0.33317524,0.6490827,573.16187,189910
10%,matching,0.3480912,0.6412112,1260.1864,133759
10%,matching,0.3358741,0.6506062,1260.1864,132857
10%,matching,0.3584818,0.6666032,675.16064,161945
10%,matching,0.35401082,0.6361328,1260.1864,130572
10%,matching,0.34033036,0.65365326,625.1059,197498
10%,matching,0.31059346,0.6304196,560.07886,193301
10%,matching,0.34972382,0.654415,1260.1864,134244
10%,matching,0.35401082,0.6361328,1260.1864,155078
10%,matching,0.30960187,0.6092173,560.07886,165237
10%,matching,0.32635877,0.64457566,567.49677,164909
10%,matching,0.3584818,0.6666032,675.16064,161799
10%,matching,0.42189202,0.69834316,646.25354,151982
10%,matching,0.3480912,0.6412112,1260.1864,133412
10%,matching,0.3584818,0.6666032,675.16064,182742
10%,matching,0.3584818,0.6666032,675.16064,200208
10%,matching,0.31203568,0.616454,560.07886,187258
10%,matching,0.3807178,0.68317145,615.168,175390
10%,matching,0.42246658,0.7031677,545.2974,300470
10%,matching,0.3514138,0.59880656,1170.0791,102572
10%,matching,0.24290758,0.5143147,1170.0791,106286
10%,matching,0.35176036,0.6613978,900.18616,185156
10%,matching,0.19080837,0.47470322,1170.0791,96729
10%,matching,0.39156833,0.6916143,900.18616,141438
10%,matching,0.23395751,0.50739545,1170.0791,97879
10%,matching,0.43438888,0.67523646,1170.0791,83062
10%,matching,0.39685607,0.6299118,1335.0531,83426
10%,matching,0.34059495,0.5904907,1170.0791,99700
10%,matching,0.3229806,0.63727546,900.18616,170067
10%,matching,0.4351922,0.6605726,1170.0791,102939
10%,matching,0.43438888,0.67523646,1170.0791,111837
10%,matching,0.49503684,0.716308,486.0567,127287
10%,matching,0.39685607,0.6299118,1335.0531,83410
10%,matching,0.3738053,0.6158192,1170.0791,98507
10%,matching,0.41492483,0.67123723,1170.0791,101275
10%,matching,0.42057315,0.6659049,1170.0791,102180
10%,matching,0.25198027,0.521361,1170.0791,101243
10%,matching,0.24290758,0.5143147,1170.0791,100812
10%,matching,0.39156833,0.6916143,900.18616,141691
10%,matching,0.4351922,0.6605726,1170.0791,104087
10%,matching,0.40958107,0.64229035,1170.0791,488142
10%,matching,0.43438888,0.67523646,1170.0791,104698
10%,matching,0.2994672,0.5584968,1170.0791,99781
10%,matching,0.3738053,0.6158192,1170.0791,116013
10%,matching,0.40958107,0.64229035,1170.0791,102008
10%,matching,0.3634862,0.6683806,900.18616,142990
10%,matching,0.23395751,0.50739545,1170.0791,101090
10%,matching,0.25198027,0.521361,1170.0791,97325
10%,matching,0.24063028,0.5099346,1335.0531,96700
10%,matching,0.20777304,0.48739922,1170.0791,96978
10%,matching,0.34059495,0.5904907,1170.0791,115300
10%,matching,0.2994672,0.5584968,1170.0791,101630
10%,matching,0.39685607,0.6299118,1335.0531,85597
10%,matching,0.24290758,0.5143147,1170.0791,116169
10%,matching,0.4351922,0.6605726,1170.0791,117559
10%,matching,0.2994672,0.5584968,1170.0791,118573
10%,matching,0.40958107,0.64229035,1170.0791,115776
10%,matching,0.2896569,0.5508157,1170.0791,101723
10%,matching,0.42632818,0.71199137,1160.1907,116721
10%,matching,0.37153718,0.66095346,1160.1907,110658
10%,matching,0.404208,0.7090078,1160.1907,84997
10%,matching,0.27539554,0.5995683,695.041,151157
10%,matching,0.40779033,0.7029137,1160.1907,116329
10%,matching,0.3828309,0.68571067,1160.1907,110822
10%,matching,0.27539554,0.5995683,695.041,236970
10%,matching,0.404208,0.7090078,1160.1907,129389
10%,matching,0.3828309,0.68571067,1160.1907,128073
10%,matching,0.404208,0.7090078,1160.1907,111592
10%,matching,0.43168062,0.70976955,1252.2274,94418
10%,matching,0.41544738,0.7162445,620.03094,129637
10%,matching,0.404208,0.7090078,1160.1907,117293
10%,matching,0.27539554,0.5995683,695.041,133306
10%,matching,0.29076192,0.59448993,695.041,147369
10%,matching,0.33201253,0.6467974,695.041,171940
10%,matching,0.404208,0.7090078,1160.1907,110588
10%,matching,0.31499198,0.63619626,695.041,164087
10%,matching,0.39770588,0.70945215,1160.1907,131057
10%,matching,0.398978,0.6946613,1160.1907,134249
10%,matching,0.44062182,0.721069,585.05383,127456
10%,matching,0.36307046,0.69593096,1160.1907,126644
10%,matching,0.3828309,0.68571067,1160.1907,112384
10%,matching,0.38351429,0.67345905,563.0786,116302
10%,matching,0.28175724,0.6066146,695.041,120321
10%,matching,0.41544738,0.7162445,615.0454,123089
10%,matching,0.3828309,0.68571067,1160.1907,128271
10%,matching,0.39297765,0.6916143,1252.2274,97311
10%,matching,0.38614976,0.7040564,1160.1907,114371
10%,matching,0.3828309,0.68571067,1160.1907,112597
10%,matching,0.4207965,0.71675235,1160.1907,109809
10%,matching,0.3828309,0.68571067,1160.1907,112410
10%,matching,0.40779033,0.7029137,1160.1907,93431
10%,matching,0.3998736,0.67523646,563.0786,114266
10%,matching,0.4207965,0.71675235,1160.1907,113833
10%,matching,0.36307046,0.69593096,1160.1907,119194
10%,matching,0.3998736,0.67523646,563.0786,135966
10%,matching,0.3828309,0.68571067,1160.1907,109608
10%,matching,0.37542227,0.6987875,1160.1907,138100
10%,matching,0.37687182,0.6774583,1160.1907,128461
10%,matching,0.38757852,0.6865359,867.02893,105160
10%,matching,0.36207363,0.6692693,1000.0269,144465
10%,matching,0.25558734,0.4954612,1300.2184,78030
10%,matching,0.38757852,0.6865359,867.02893,104528
10%,matching,0.38757852,0.6865359,867.02893,107822
10%,matching,0.43624264,0.6420999,1160.1907,93451
10%,matching,0.3128177,0.5400241,1300.2184,82968
10%,matching,0.38757852,0.6865359,867.02893,125065
10%,matching,0.36971563,0.59068114,1160.1907,118986
10%,matching,0.35337698,0.6636831,1000.0269,144870
10%,matching,0.43342933,0.70621467,1000.0269,161538
10%,matching,0.23223393,0.48213038,1160.1907,115259
10%,matching,0.36971563,0.59068114,1160.1907,106879
10%,matching,0.34056228,0.65543073,1000.0269,155705
10%,matching,0.4532603,0.6801879,1160.1907,112223
10%,matching,0.25753844,0.50155526,1160.1907,99536
10%,matching,0.46082112,0.6602552,1160.1907,119804
10%,matching,0.410205,0.6946613,1000.0269,145411
10%,matching,0.34056228,0.65543073,1000.0269,150443
10%,matching,0.36971563,0.59068114,1160.1907,124015
10%,matching,0.36971563,0.59068114,1160.1907,801898
10%,matching,0.4532603,0.6801879,1160.1907,104245
10%,matching,0.43624264,0.6420999,1160.1907,121449
10%,matching,0.320355,0.55132353,1160.1907,117121
10%,matching,0.320355,0.55132353,1160.1907,102738
10%,matching,0.320355,0.55132353,1160.1907,127534
10%,matching,0.35337698,0.6636831,1000.0269,165975
10%,matching,0.27488568,0.51514,1160.1907,97427
10%,matching,0.320355,0.55132353,1160.1907,117222
10%,matching,0.29268152,0.5292325,1160.1907,98500
10%,matching,0.4011727,0.69453436,867.02893,108846
10%,matching,0.29268152,0.5292325,1160.1907,116864
10%,matching,0.29268152,0.5292325,1160.1907,101884
10%,matching,0.3764326,0.6613978,990.1608,111302
10%,matching,0.46082112,0.6602552,1160.1907,116627
10%,matching,0.4227607,0.6244525,1300.2184,84538
10%,matching,0.320355,0.55132353,1160.1907,103735
10%,matching,0.29268152,0.5292325,1160.1907,99369
10%,matching,0.30711997,0.6245794,1000.0269,146352
10%,matching,0.35337698,0.6636831,1000.0269,143869
10%,matching,0.29118508,0.6149305,1050.0526,138378
10%,matching,0.34928316,0.6287691,835.11194,143355
10%,matching,0.41624707,0.69751793,835.11194,147153
10%,matching,0.3846691,0.6827271,835.11194,172913
10%,matching,0.41274458,0.6985971,835.11194,164242
10%,matching,0.4007494,0.6763791,474.6636,206106
10%,matching,0.3945936,0.69110644,835.11194,145451
10%,matching,0.3792014,0.6820923,835.11194,164767
10%,matching,0.35955784,0.64235383,835.11194,142796
10%,matching,0.3341822,0.6254682,835.11194,142453
10%,matching,0.3430743,0.65631944,835.11194,145219
10%,matching,0.3218762,0.6135339,870.0848,127309
10%,matching,0.4007494,0.6763791,474.6636,210375
10%,matching,0.3100248,0.6314353,835.11194,170665
10%,matching,0.34358174,0.65111405,835.11194,156811
10%,matching,0.41274458,0.6985971,835.11194,143500
10%,matching,0.41274458,0.6985971,835.11194,168073
10%,matching,0.30042294,0.59741,835.11194,145978
10%,matching,0.4007494,0.6763791,475.07404,179242
10%,matching,0.36785933,0.6801244,835.11194,172422
10%,matching,0.35955784,0.64235383,835.11194,170760
10%,matching,0.36402476,0.65543073,835.11194,159244
10%,matching,0.35259828,0.6660954,835.11194,168303
10%,matching,0.30216524,0.619628,835.11194,146131
10%,matching,0.34928316,0.6287691,835.11194,165885
10%,matching,0.41317734,0.6998667,835.11194,161548
10%,matching,0.3657272,0.67968005,835.11194,162026
10%,matching,0.39446563,0.6931378,835.11194,157460
10%,matching,0.34166244,0.6553038,835.11194,172274
10%,matching,0.35259828,0.6660954,835.11194,143225
10%,matching,0.29118508,0.6149305,1050.0526,126345
10%,matching,0.41274458,0.6985971,835.11194,167830
10%,matching,0.35955784,0.64235383,835.11194,141797
10%,matching,0.3341822,0.6254682,835.11194,164468
10%,matching,0.35189936,0.6517489,835.11194,166214
10%,matching,0.3525985,0.6625405,835.11194,665021
10%,matching,0.30216524,0.619628,835.11194,169495
10%,matching,0.37338418,0.68139404,835.11194,161882
10%,matching,0.3734356,0.67498255,835.11194,139440
10%,matching,0.41274458,0.6985971,835.11194,173399
10%,matching,0.365464,0.64171904,1005.02045,147940
10%,matching,0.3783039,0.6821558,1005.02045,153875
10%,matching,0.3688116,0.68133056,1005.02045,133678
10%,matching,0.33836207,0.65047926,800.0157,166591
10%,matching,0.35998744,0.6469244,1005.02045,134851
10%,matching,0.35116863,0.6582238,800.0157,165118
10%,matching,0.3869825,0.6646988,1005.02045,153804
10%,matching,0.37836587,0.65054274,1005.02045,160231
10%,matching,0.37836587,0.65054274,1005.02045,158290
10%,matching,0.35998744,0.6469244,1005.02045,166234
10%,matching,0.37836587,0.65054274,1005.02045,129233
10%,matching,0.37836587,0.65054274,1005.02045,132381
10%,matching,0.365464,0.64171904,1005.02045,132189
10%,matching,0.35998744,0.6469244,1005.02045,133385
10%,matching,0.32087165,0.6236907,800.0157,195435
10%,matching,0.3486135,0.6646353,1005.02045,138512
10%,matching,0.3688116,0.68133056,1005.02045,157546
10%,matching,0.3486135,0.6646353,1005.02045,116875
10%,matching,0.37836587,0.65054274,1005.02045,133829
10%,matching,0.3729639,0.66920584,1005.02045,135328
10%,matching,0.37836587,0.65054274,1005.02045,132870
10%,matching,0.3163845,0.65511334,1200.0277,169472
10%,matching,0.3869825,0.6646988,1005.02045,161017
10%,matching,0.36746064,0.6278169,1005.02045,128873
10%,matching,0.38905847,0.6719355,405.3202,139619
10%,matching,0.34190884,0.6523837,800.0157,192142
10%,matching,0.31535792,0.61886626,800.0157,172021
10%,matching,0.37966505,0.63651365,1005.02045,157591
10%,matching,0.3486135,0.6646353,1005.02045,163334
10%,matching,0.3869825,0.6646988,1005.02045,159435
10%,matching,0.37836587,0.65054274,1005.02045,157390
10%,matching,0.34190884,0.6523837,800.0157,197690
10%,matching,0.4441486,0.7130705,495.06668,134922
10%,matching,0.3688116,0.68133056,1005.02045,122323
10%,matching,0.37966505,0.63651365,1005.02045,131931
10%,matching,0.3869825,0.6646988,1005.02045,142046
10%,matching,0.3976496,0.69072556,800.0157,189751
10%,matching,0.3486135,0.6646353,1005.02045,124972
10%,matching,0.41466647,0.6914873,445.6714,133927
10%,matching,0.36746064,0.6278169,1005.02045,155986
10%,matching,0.38311365,0.6931378,1090.0629,139207
10%,matching,0.36290476,0.6555577,1080.0289,103896
10%,matching,0.36804852,0.6528915,376.2156,192498
10%,matching,0.37635472,0.6591126,1080.0289,144252
10%,matching,0.37488267,0.689456,1090.0629,168068
10%,matching,0.35056973,0.6503523,557.0427,159937
10%,matching,0.37517086,0.616454,1080.0289,403474
10%,matching,0.3547465,0.6276265,1080.0289,124603
10%,matching,0.37292272,0.6308005,1080.0289,131687
10%,matching,0.36055583,0.6220403,1080.0289,121805
10%,matching,0.36290476,0.6555577,1080.0289,117042
10%,matching,0.4210933,0.6918682,410.0549,133774
10%,matching,0.35099968,0.65212977,1080.0289,109870
10%,matching,0.37517086,0.616454,1080.0289,120481
10%,matching,0.38039577,0.6452739,1080.0289,482241
10%,matching,0.37486416,0.6960579,1080.0289,143729
10%,matching,0.38039577,0.6452739,1080.0289,118274
10%,matching,0.34107795,0.66533357,1090.0629,142245
10%,matching,0.37488267,0.689456,1090.0629,153679
10%,matching,0.3649688,0.67879134,1080.0289,121423
10%,matching,0.36804852,0.6528915,376.2156,202156
10%,matching,0.37878537,0.67244333,1080.0289,143824
10%,matching,0.41321746,0.68602806,395.00525,174094
10%,matching,0.38039577,0.6452739,1080.0289,117473
10%,matching,0.36768535,0.6715546,1080.0289,121391
10%,matching,0.35377318,0.65111405,460.08478,164436
10%,matching,0.38804513,0.6938996,1090.0629,161797
10%,matching,0.4246384,0.70532596,1090.0629,159938
10%,matching,0.41321746,0.68602806,400.20447,164608
10%,matching,0.4246384,0.70532596,1090.0629,138791
10%,matching,0.38039577,0.6452739,1080.0289,120509
10%,matching,0.3547465,0.6276265,1080.0289,118640
10%,matching,0.32971606,0.65835077,1090.0629,164715
10%,matching,0.38039577,0.6452739,1080.0289,116976
10%,matching,0.37517086,0.616454,1080.0289,120548
10%,matching,0.38039577,0.6452739,1080.0289,119864
10%,matching,0.37635472,0.6591126,1080.0289,122780
10%,matching,0.34429282,0.65543073,690.031,156794
10%,matching,0.36055583,0.6220403,1080.0289,120247
10%,matching,0.39116582,0.6692693,385.24326,197080
10%,matching,0.3253905,0.58560276,1055.2544,116541
10%,matching,0.36882105,0.61886626,1055.2544,105924
10%,matching,0.43107283,0.7061512,620.03094,104626
10%,matching,0.42989552,0.66330224,1055.2544,90732
10%,matching,0.2308234,0.5113312,1055.2544,88004
10%,matching,0.23958209,0.518187,1055.2544,105859
10%,matching,0.42989552,0.66330224,1055.2544,106111
10%,matching,0.36882105,0.61886626,1055.2544,108651
10%,matching,0.36882105,0.61886626,1055.2544,108087
10%,matching,0.34499097,0.64705133,616.00214,113032
10%,matching,0.41694245,0.6541611,1055.2544,91316
10%,matching,0.39689502,0.68253666,616.00214,100294
10%,matching,0.31512478,0.5776043,1055.2544,85974
10%,matching,0.392204,0.63625973,1055.2544,106864
10%,matching,0.3514658,0.65111405,616.00214,116697
10%,matching,0.26668873,0.53951627,1055.2544,89484
10%,matching,0.392204,0.63625973,1055.2544,94797
10%,matching,0.401604,0.65923953,1055.2544,98193
10%,matching,0.31512478,0.5776043,1055.2544,88776
10%,matching,0.401604,0.65923953,1055.2544,108248
10%,matching,0.27602616,0.54687995,1055.2544,104412
10%,matching,0.2922212,0.6111852,920.2343,153759
10%,matching,0.29520556,0.5619882,1055.2544,89573
10%,matching,0.2859996,0.60997903,920.2343,135180
10%,matching,0.428681,0.6776487,1055.2544,109218
10%,matching,0.41694245,0.6541611,1055.2544,105850
10%,matching,0.3514658,0.65111405,616.00214,89917
10%,matching,0.20528734,0.4915254,1055.2544,103651
10%,matching,0.42989552,0.66330224,1055.2544,94074
10%,matching,0.42989552,0.66330224,1055.2544,89582
10%,matching,0.3514658,0.65111405,616.00214,79574
10%,matching,0.2308234,0.5113312,1055.2544,106649
10%,matching,0.43107283,0.7061512,630.09076,120625
10%,matching,0.284932,0.60870945,920.2343,135727
10%,matching,0.36882105,0.61886626,1055.2544,90203
10%,matching,0.284932,0.60870945,920.2343,171303
10%,matching,0.23958209,0.518187,1055.2544,106819
10%,matching,0.401604,0.65923953,1055.2544,106712
10%,matching,0.20528734,0.4915254,1055.2544,98306
10%,matching,0.27602616,0.54687995,1055.2544,104338
10%,matching,0.38637504,0.62965786,1120.1019,111332
10%,matching,0.36905578,0.6903447,985.1128,118970
10%,matching,0.26782522,0.540278,1120.1019,125903
10%,matching,0.28743777,0.5553863,1120.1019,107444
10%,matching,0.38128352,0.68456805,920.2343,156771
10%,matching,0.34306756,0.5946169,1215.1161,122448
10%,matching,0.35721135,0.66266745,920.2343,180531
10%,matching,0.39290312,0.70062846,985.1128,133364
10%,matching,0.39772838,0.6530185,1120.1019,109358
