Constraints(%),algorithm,NMI,RI,cost,runtime
8%,Matching,0.047913678,0.5194429,3.1089108,2.19E+08
8%,Matching,0.045752075,0.5194079,3.1089108,2.27E+08
8%,Matching,0.04776049,0.5194429,3.1089108,2.19E+08
8%,Matching,0.04822493,0.5194429,3.1089108,2.19E+08
8%,Matching,0.047913678,0.5194429,3.1089108,2.36E+08
8%,Matching,0.064229794,0.52083224,3.1089108,2.26E+08
8%,Matching,0.049180876,0.519513,3.1089108,2.18E+08
8%,Matching,0.04846065,0.51946044,3.1089108,2.17E+08
8%,Matching,0.04846065,0.51946044,3.1089108,2.25E+08
8%,Matching,0.049180876,0.519513,3.1089108,2.27E+08
8%,Matching,0.048538655,0.51947796,3.1089108,2.17E+08
8%,Matching,0.04942495,0.51953053,3.1089108,2.18E+08
8%,Matching,0.049583975,0.5012654,3.4119194,1.42E+08
8%,Matching,0.048938837,0.5194955,3.1089108,8.33E+07
8%,Matching,0.047605507,0.5194079,3.1089108,2.37E+08
8%,Matching,0.04776049,0.5194429,3.1089108,2.17E+08
8%,Matching,0.017714815,0.5154529,2.8198624,2.28E+08
8%,Matching,0.048938837,0.5194955,3.1089108,2.18E+08
8%,Matching,0.049735773,0.50125194,3.4119194,1.42E+08
8%,Matching,0.049180876,0.519513,3.1089108,2.10E+08
8%,Matching,0.0480684,0.5194429,3.1089108,2.02E+08
8%,Matching,0.048938837,0.5194955,3.1089108,2.01E+08
8%,Matching,0.049180876,0.519513,3.1089108,2.01E+08
8%,Matching,0.013761678,0.5145912,2.8198624,2.02E+08
8%,Matching,0.048380487,0.51947796,3.1089108,2.13E+08
8%,Matching,0.047913678,0.5194429,3.1089108,2.02E+08
8%,Matching,0.049057633,0.50124747,3.4119194,1.39E+08
8%,Matching,0.04715638,0.5194079,3.1089108,2.01E+08
8%,Matching,0.049180876,0.519513,3.1089108,2.01E+08
8%,Matching,0.04862062,0.51946044,3.1089108,2.20E+08
8%,Matching,0.04775845,0.5194079,3.1089108,2.00E+08
8%,Matching,0.06439024,0.5209411,3.2318554,2.13E+08
8%,Matching,0.06439024,0.5209411,3.2318554,2.12E+08
8%,Matching,0.061521284,0.52088666,3.2318554,2.20E+08
8%,Matching,0.062417753,0.5209048,3.2318554,2.37E+08
8%,Matching,0.06262012,0.5208866,3.2318554,2.12E+08
8%,Matching,0.03607945,0.5017762,3.3977084,1.45E+08
8%,Matching,0.062991545,0.5209048,3.2318554,2.20E+08
8%,Matching,0.06359287,0.5209048,3.2318554,8.41E+07
8%,Matching,0.062336493,0.5208866,3.2318554,2.11E+08
8%,Matching,0.06439024,0.5209411,3.2318554,2.12E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.12E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.12E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.13E+08
8%,Matching,0.062991545,0.5209048,3.2318554,2.25E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.12E+08
8%,Matching,0.062336493,0.5208866,3.2318554,2.12E+08
8%,Matching,0.033737153,0.5183898,2.9261303,2.12E+08
8%,Matching,0.03607454,0.50176024,3.3977084,1.46E+08
8%,Matching,0.06398723,0.5209229,3.2318554,2.29E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.11E+08
8%,Matching,0.032930262,0.5182878,2.9261303,2.12E+08
8%,Matching,0.02685821,0.5174322,2.9261303,2.14E+08
8%,Matching,0.06439024,0.5209411,3.2318554,2.12E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.46E+08
8%,Matching,0.06375592,0.5209411,3.2318554,2.12E+08
8%,Matching,0.06320695,0.5208866,3.2318554,2.13E+08
8%,Matching,0.06774396,0.5221198,2.7401903,2.22E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.12E+08
8%,Matching,0.06328844,0.5209048,3.2318554,2.16E+08
8%,Matching,0.032535058,0.5182369,2.9261303,2.12E+08
8%,Matching,0.06398723,0.5209229,3.2318554,2.12E+08
8%,Matching,0.06291015,0.5208866,3.2318554,2.20E+08
8%,Matching,0.06291015,0.5208866,3.2318554,2.11E+08
8%,Matching,0.06359287,0.5209048,3.2318554,2.12E+08
8%,Matching,0.025701795,0.5172833,2.692704,1.52E+08
8%,Matching,0.062058847,0.5208866,3.2318554,2.12E+08
8%,Matching,0.06439024,0.5209411,3.2318554,2.12E+08
8%,Matching,0.064802974,0.52095926,3.2318554,2.12E+08
8%,Matching,0.0651443,0.52095926,3.2318554,2.12E+08
8%,Matching,0.06398723,0.5209229,3.2318554,2.11E+08
8%,Matching,0.06383743,0.52095926,3.133703,2.02E+08
8%,Matching,0.06391903,0.52097744,3.133703,2.01E+08
8%,Matching,0.06673852,0.52106845,3.133703,2.21E+08
8%,Matching,0.0662745,0.5210502,3.133703,2.02E+08
8%,Matching,0.03217962,0.50203496,3.2535343,1.30E+08
8%,Matching,0.061487403,0.5209956,3.133703,2.02E+08
8%,Matching,0.018407058,0.515531,2.8617628,2.03E+08
8%,Matching,0.064150445,0.52095926,3.133703,2.01E+08
8%,Matching,0.0653901,0.5210138,3.133703,2.04E+08
8%,Matching,0.018243045,0.5154998,2.8617628,2.03E+08
8%,Matching,0.01528943,0.5148961,2.8617628,2.03E+08
8%,Matching,0.06184453,0.52095926,3.133703,2.01E+08
8%,Matching,0.06673852,0.52106845,3.133703,2.02E+08
8%,Matching,0.06353261,0.52095926,3.133703,2.01E+08
8%,Matching,0.0662745,0.5210502,3.133703,2.02E+08
8%,Matching,0.0662745,0.5210502,3.133703,2.01E+08
8%,Matching,0.06353261,0.52095926,3.133703,2.02E+08
8%,Matching,0.0662745,0.5210502,3.133703,2.04E+08
8%,Matching,0.06496652,0.5209956,3.133703,2.03E+08
8%,Matching,0.06066302,0.52097744,3.133703,2.01E+08
8%,Matching,0.0662745,0.5210502,3.133703,2.02E+08
8%,Matching,0.064635195,0.5209956,3.133703,2.03E+08
8%,Matching,0.06496652,0.5209956,3.133703,2.16E+08
8%,Matching,0.06582532,0.52103204,3.133703,2.02E+08
8%,Matching,0.06496652,0.5209956,3.133703,2.04E+08
8%,Matching,0.06310767,0.5209956,3.133703,2.02E+08
8%,Matching,0.0098557,0.5135196,2.8617628,2.03E+08
8%,Matching,0.064232096,0.52097744,3.133703,2.21E+08
8%,Matching,0.018168518,0.51557803,2.702501,2.03E+08
8%,Matching,0.06361418,0.52097744,3.133703,2.05E+08
8%,Matching,0.03217962,0.50203496,3.2535343,1.28E+08
8%,Matching,0.06582532,0.52103204,3.133703,1.88E+08
8%,Matching,0.0653901,0.5210138,3.133703,1.88E+08
8%,Matching,0.06496652,0.5209956,3.133703,1.93E+08
8%,Matching,0.06431362,0.5209956,3.133703,1.88E+08
8%,Matching,0.06391903,0.52097744,3.133703,1.87E+08
8%,Matching,0.0662745,0.5210502,3.133703,1.88E+08
8%,Matching,0.06353261,0.52095926,3.133703,1.88E+08
8%,Matching,0.06504838,0.52101386,3.133703,2.05E+08
8%,Matching,0.060502328,0.5209411,3.133703,1.88E+08
8%,Matching,0.06775728,0.5215448,3.0427926,1.68E+08
8%,Matching,0.067412846,0.5215449,3.0427926,6.91E+07
8%,Matching,0.069111995,0.5216001,3.0427926,1.68E+08
8%,Matching,0.06951428,0.5216001,3.0427926,1.69E+08
8%,Matching,0.069111995,0.5216001,3.0427926,1.60E+08
8%,Matching,0.06775728,0.5215448,3.0427926,1.68E+08
8%,Matching,0.067331456,0.52152646,3.0427926,1.69E+08
8%,Matching,0.054670393,0.52056134,3.0427926,1.59E+08
8%,Matching,0.067331456,0.52152646,3.0427926,1.69E+08
8%,Matching,0.068194695,0.5215633,3.0427926,1.60E+08
8%,Matching,0.06699749,0.5215264,3.0427926,1.70E+08
8%,Matching,0.06959596,0.5216186,3.0427926,1.68E+08
8%,Matching,0.069111995,0.5216001,3.0427926,1.61E+08
8%,Matching,0.06659212,0.521508,3.0427926,1.70E+08
8%,Matching,0.06534491,0.5214344,3.0427926,1.69E+08
8%,Matching,0.028934186,0.5019449,2.879051,1.68E+08
8%,Matching,0.032779895,0.5014906,2.879051,1.68E+08
8%,Matching,0.06691633,0.521508,3.0427926,1.68E+08
8%,Matching,0.06699749,0.5215264,3.0427926,1.68E+08
8%,Matching,0.031053755,0.5016869,2.879051,1.67E+08
8%,Matching,0.069111995,0.5216001,3.0427926,1.68E+08
8%,Matching,0.06864576,0.5215817,3.0427926,1.68E+08
8%,Matching,0.06691633,0.521508,3.0427926,1.61E+08
8%,Matching,0.06619513,0.5214896,3.0427926,1.68E+08
8%,Matching,0.06775728,0.5215448,3.0427926,7.78E+07
8%,Matching,0.0653753,0.521508,3.0427926,1.55E+08
8%,Matching,0.030743973,0.5017234,2.879051,1.66E+08
8%,Matching,0.035129845,0.501243,2.879051,1.59E+08
8%,Matching,0.069111995,0.5216001,3.0427926,1.69E+08
8%,Matching,0.030611673,0.50173914,2.879051,1.92E+08
8%,Matching,0.067412846,0.5215449,3.0427926,1.69E+08
8%,Matching,0.069111995,0.5216001,3.0427926,1.69E+08
8%,Matching,0.069111995,0.5216001,3.0427926,1.68E+08
8%,Matching,0.06699749,0.5215264,3.0427926,1.69E+08
8%,Matching,0.06619513,0.5214896,3.0427926,1.60E+08
8%,Matching,0.06659212,0.521508,3.0427926,1.94E+08
8%,Matching,0.037927855,0.50097746,2.879051,1.67E+08
8%,Matching,0.067412846,0.5215449,3.0427926,1.59E+08
8%,Matching,0.06588791,0.52148956,3.0427926,7.77E+07
8%,Matching,0.069111995,0.5216001,3.0427926,1.67E+08
8%,Matching,0.039203737,0.51871467,3.142721,2.23E+08
8%,Matching,0.039826274,0.5187662,3.142721,2.37E+08
8%,Matching,0.06697767,0.5005551,2.799726,2.14E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.14E+08
8%,Matching,0.06219226,0.52097744,3.153346,2.12E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.14E+08
8%,Matching,0.03927636,0.51873183,3.142721,2.35E+08
8%,Matching,0.039448887,0.51874906,3.142721,2.15E+08
8%,Matching,0.054313004,0.50114244,3.2590642,1.36E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.14E+08
8%,Matching,0.039650954,0.51874906,3.142721,2.15E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.25E+08
8%,Matching,0.087049685,0.49998543,2.799726,2.13E+08
8%,Matching,0.06728083,0.50053716,2.799726,2.14E+08
8%,Matching,0.070797466,0.50034875,2.799726,2.14E+08
8%,Matching,0.039303627,0.51871467,3.142721,2.14E+08
8%,Matching,0.039826274,0.5187662,3.142721,2.23E+08
8%,Matching,0.03952155,0.5187662,3.142721,8.73E+07
8%,Matching,0.04000251,0.51878345,3.142721,2.15E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.23E+08
8%,Matching,0.03890897,0.51871467,3.142721,2.14E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.19E+08
8%,Matching,0.07388365,0.50021404,2.799726,2.22E+08
8%,Matching,0.039899237,0.51878345,3.142721,2.15E+08
8%,Matching,0.039826274,0.5187662,3.142721,2.14E+08
8%,Matching,0.07406249,0.50018966,2.799726,2.14E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.15E+08
8%,Matching,0.039203737,0.51871467,3.142721,2.15E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.15E+08
8%,Matching,0.0393763,0.5187319,3.142721,2.14E+08
8%,Matching,0.06964598,0.5004064,2.799726,1.63E+08
8%,Matching,0.039826274,0.5187662,3.142721,8.73E+07
8%,Matching,0.062904626,0.5210138,3.153346,2.21E+08
8%,Matching,0.039131276,0.5186975,3.142721,2.14E+08
8%,Matching,0.075960055,0.50014,2.799726,1.97E+08
8%,Matching,0.04000251,0.51878345,3.142721,7.91E+07
8%,Matching,0.054161694,0.5011296,3.2590642,1.26E+08
8%,Matching,0.0716463,0.50030875,2.799726,2.01E+08
8%,Matching,0.040358227,0.51881784,3.142721,1.99E+08
8%,Matching,0.040358227,0.51881784,3.142721,2.00E+08
8%,Matching,0.067086466,0.5216925,3.1552799,9.60E+07
8%,Matching,0.023658352,0.5021974,2.7927952,9.41E+07
8%,Matching,0.06857044,0.52172947,3.1552799,9.54E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.49E+07
8%,Matching,0.06553248,0.521674,3.1552799,1.02E+08
8%,Matching,0.06772805,0.5216925,3.1552799,9.56E+07
8%,Matching,0.065256506,0.521674,3.1552799,9.47E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.46E+07
8%,Matching,0.069008835,0.521748,3.1552799,8.69E+07
8%,Matching,0.068143964,0.521711,3.1552799,9.53E+07
8%,Matching,0.06772805,0.5216925,3.1552799,9.47E+07
8%,Matching,0.0670053,0.52167404,3.1552799,9.46E+07
8%,Matching,0.062378734,0.52169245,3.1552799,9.44E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.51E+07
8%,Matching,0.067086466,0.5216925,3.1552799,1.06E+08
8%,Matching,0.06692433,0.52165556,3.1552799,9.45E+07
8%,Matching,0.06565281,0.5216371,3.1552799,9.47E+07
8%,Matching,0.067484125,0.521711,3.1552799,9.50E+07
8%,Matching,0.067809165,0.521711,3.1552799,9.46E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.45E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.48E+07
8%,Matching,0.06772805,0.5216925,3.1552799,9.42E+07
8%,Matching,0.067402884,0.52169245,3.1552799,8.71E+07
8%,Matching,0.06653532,0.5216371,3.1552799,9.56E+07
8%,Matching,0.06946043,0.52176654,3.1552799,1.05E+08
8%,Matching,0.06772805,0.5216925,3.1552799,9.47E+07
8%,Matching,0.06946043,0.52176654,3.1552799,9.50E+07
8%,Matching,0.06517615,0.5216555,3.1552799,6.44E+07
8%,Matching,0.068143964,0.521711,3.1552799,9.43E+07
8%,Matching,0.06501543,0.5216186,3.1552799,9.49E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.46E+07
8%,Matching,0.067086466,0.5216925,3.1552799,9.56E+07
8%,Matching,0.026506187,0.5018082,2.7927952,9.43E+07
8%,Matching,0.069008835,0.521748,3.1552799,9.68E+07
8%,Matching,0.069008835,0.521748,3.1552799,1.13E+08
8%,Matching,0.025057899,0.5020009,2.7927952,9.31E+07
8%,Matching,0.06692433,0.52165556,3.1552799,9.52E+07
8%,Matching,0.025553565,0.5019338,2.7927952,9.28E+07
8%,Matching,0.06692433,0.52165556,3.1552799,9.47E+07
8%,Matching,0.06772805,0.5216925,3.1552799,8.65E+07
8%,Matching,0.068062834,0.5216925,3.1762009,2.36E+08
8%,Matching,0.06684342,0.5216371,3.1762009,2.34E+08
8%,Matching,0.06937909,0.521748,3.1762009,2.35E+08
8%,Matching,0.033665437,0.5185775,2.8592803,2.45E+08
8%,Matching,0.06937909,0.521748,3.1762009,2.45E+08
8%,Matching,0.06493494,0.5216001,3.1762009,9.85E+07
8%,Matching,0.06937909,0.521748,3.1762009,2.34E+08
8%,Matching,0.06661605,0.5216555,3.1762009,2.34E+08
8%,Matching,0.064239115,0.5215633,3.1762009,2.35E+08
8%,Matching,0.06772805,0.5216925,3.1762009,2.35E+08
8%,Matching,0.06848925,0.521711,3.1762009,2.34E+08
8%,Matching,0.06848925,0.521711,3.1762009,2.42E+08
8%,Matching,0.06822515,0.52172947,3.1762009,2.43E+08
8%,Matching,0.067402884,0.52169245,3.1762009,2.34E+08
8%,Matching,0.068143964,0.521711,3.1762009,2.35E+08
8%,Matching,0.068062834,0.5216925,3.1762009,2.47E+08
8%,Matching,0.0670053,0.52167404,3.1762009,2.36E+08
8%,Matching,0.04730896,0.5014518,3.379382,1.43E+08
8%,Matching,0.067646995,0.52167404,3.1762009,2.45E+08
8%,Matching,0.0663153,0.52165556,3.1762009,2.43E+08
8%,Matching,0.030193286,0.5181015,2.8592803,2.35E+08
8%,Matching,0.0689274,0.5217295,3.1762009,2.34E+08
8%,Matching,0.070330456,0.521785,3.1762009,2.35E+08
8%,Matching,0.068143964,0.521711,3.1762009,2.35E+08
8%,Matching,0.067646995,0.52167404,3.1762009,2.43E+08
8%,Matching,0.067646995,0.52167404,3.1762009,2.42E+08
8%,Matching,0.06684342,0.5216371,3.1762009,2.44E+08
8%,Matching,0.068062834,0.5216925,3.1762009,2.43E+08
8%,Matching,0.06339253,0.5215448,3.1762009,2.47E+08
8%,Matching,0.068062834,0.5216925,3.1762009,2.34E+08
8%,Matching,0.067646995,0.52167404,3.1762009,9.75E+07
8%,Matching,0.06848925,0.521711,3.1762009,2.37E+08
8%,Matching,0.068143964,0.521711,3.1762009,2.43E+08
8%,Matching,0.067321844,0.521674,3.1762009,2.44E+08
8%,Matching,0.06976458,0.521748,3.1762009,2.44E+08
8%,Matching,0.068062834,0.5216925,3.1762009,2.35E+08
8%,Matching,0.030546173,0.51815224,2.8592803,2.19E+08
8%,Matching,0.033797063,0.5185946,2.8592803,2.52E+08
8%,Matching,0.03314379,0.51850915,2.8592803,2.20E+08
8%,Matching,0.068062834,0.5216925,3.1762009,2.20E+08
8%,Matching,0.06759424,0.521508,3.1433964,1.37E+08
8%,Matching,0.001045757,0.50659794,3.4119194,9.91E+07
8%,Matching,0.06803178,0.52152646,3.1433964,1.37E+08
8%,Matching,0.06642983,0.5214712,3.1433964,1.54E+08
8%,Matching,0.06759424,0.521508,3.1433964,1.36E+08
8%,Matching,0.001062561,0.50656736,3.4119194,1.00E+08
8%,Matching,0.06564485,0.5214344,3.1433964,7.09E+07
8%,Matching,0.0643235,0.5213977,3.1433964,1.36E+08
8%,Matching,0.06803178,0.52152646,3.1433964,1.38E+08
8%,Matching,0.06437137,0.5214712,3.1433964,1.29E+08
8%,Matching,0.06683506,0.5214896,3.1433964,1.29E+08
8%,Matching,0.06424302,0.5213793,3.1433964,1.46E+08
8%,Matching,0.06675365,0.5214712,3.1433964,1.28E+08
8%,Matching,0.06564485,0.5214344,3.1433964,1.29E+08
8%,Matching,0.06564485,0.5214344,3.1433964,1.28E+08
8%,Matching,0.06603301,0.52145284,3.1433964,1.28E+08
8%,Matching,0.06588791,0.52148956,3.1433964,1.36E+08
8%,Matching,0.067087404,0.5214712,3.1433964,1.36E+08
8%,Matching,0.064404264,0.52141607,3.1433964,1.31E+08
8%,Matching,0.06595176,0.5214344,3.1433964,1.28E+08
8%,Matching,0.06675365,0.5214712,3.1433964,1.27E+08
8%,Matching,0.01644328,0.50090355,2.914838,1.27E+08
8%,Matching,0.06429092,0.5214528,3.1433964,1.28E+08
8%,Matching,0.06803178,0.52152646,3.1433964,1.27E+08
8%,Matching,0.06803178,0.52152646,3.1433964,1.36E+08
8%,Matching,2.89E-05,0.50814956,2.914838,1.36E+08
8%,Matching,0.06456564,0.5214528,3.1433964,1.52E+08
8%,Matching,0.06316262,0.5214344,3.1433964,1.28E+08
8%,Matching,0.06675365,0.5214712,3.1433964,7.76E+07
8%,Matching,0.07471014,0.522797,2.6757798,1.27E+08
8%,Matching,0.06611413,0.5214712,3.1433964,1.28E+08
8%,Matching,0.06675365,0.5214712,3.1433964,1.36E+08
8%,Matching,0.066348344,0.5214528,3.1433964,1.37E+08
8%,Matching,0.06848272,0.5215448,3.1433964,1.29E+08
8%,Matching,0.06759424,0.521508,3.1433964,1.38E+08
8%,Matching,0.06675365,0.5214712,3.1433964,1.26E+08
8%,Matching,0.06803178,0.52152646,3.1433964,1.27E+08
8%,Matching,0.064404264,0.52141607,3.1433964,1.27E+08
8%,Matching,6.39E-05,0.5082977,2.914838,1.28E+08
8%,Matching,0.073499024,0.52287287,2.6757798,1.36E+08
8%,Matching,7.74E-04,0.50938386,3.2545562,9.33E+07
8%,Matching,7.47E-04,0.50935954,3.2545562,9.34E+07
8%,Matching,7.61E-04,0.5093717,3.2545562,1.04E+08
8%,Matching,8.22E-04,0.509396,3.2545562,9.33E+07
8%,Matching,7.71E-04,0.50938386,3.2545562,9.37E+07
8%,Matching,7.86E-04,0.509396,3.2545562,9.34E+07
8%,Matching,7.59E-04,0.5093717,3.2545562,9.32E+07
8%,Matching,7.37E-04,0.5093474,3.2545562,9.41E+07
8%,Matching,7.70E-04,0.50938386,3.2545562,9.34E+07
8%,Matching,7.51E-04,0.50935954,3.2545562,9.33E+07
8%,Matching,7.84E-04,0.509396,3.2545562,8.50E+07
8%,Matching,7.95E-04,0.5094082,3.2545562,9.33E+07
8%,Matching,7.71E-04,0.50938386,3.2545562,1.10E+08
8%,Matching,7.72E-04,0.5093717,3.2545562,9.39E+07
8%,Matching,7.57E-04,0.5093717,3.2545562,9.41E+07
8%,Matching,8.20E-04,0.5094326,3.2545562,9.42E+07
8%,Matching,7.61E-04,0.5093717,3.2545562,9.41E+07
8%,Matching,7.70E-04,0.50938386,3.2545562,9.25E+07
8%,Matching,7.57E-04,0.5093717,3.2545562,9.32E+07
8%,Matching,7.41E-04,0.5093474,3.2545562,9.45E+07
8%,Matching,7.70E-04,0.50938386,3.2545562,9.45E+07
8%,Matching,7.33E-04,0.5093474,3.2545562,9.28E+07
8%,Matching,8.20E-04,0.5094326,3.2545562,1.09E+08
8%,Matching,7.57E-04,0.5093717,3.2545562,9.32E+07
8%,Matching,7.32E-04,0.5093353,3.2545562,9.36E+07
8%,Matching,7.33E-04,0.5093231,3.2545562,8.54E+07
8%,Matching,7.70E-04,0.50938386,3.2545562,9.28E+07
8%,Matching,7.84E-04,0.509396,3.2545562,9.37E+07
8%,Matching,7.33E-04,0.5093474,3.2545562,9.35E+07
8%,Matching,7.45E-04,0.50935954,3.2545562,9.30E+07
8%,Matching,7.09E-04,0.50931096,3.2545562,9.36E+07
8%,Matching,7.51E-04,0.50935954,3.2545562,9.34E+07
8%,Matching,8.07E-04,0.5094204,3.2545562,1.08E+08
8%,Matching,0.003398619,0.5052459,2.839283,9.32E+07
8%,Matching,7.45E-04,0.50935954,3.2545562,9.34E+07
8%,Matching,7.75E-04,0.50938386,3.2545562,9.42E+07
8%,Matching,8.07E-04,0.5094204,3.2545562,9.33E+07
8%,Matching,7.86E-04,0.509396,3.2545562,9.39E+07
8%,Matching,7.82E-04,0.509396,3.2545562,9.47E+07
8%,Matching,7.99E-04,0.5094082,3.2545562,8.62E+07
8%,Matching,0.068459965,0.52200794,3.1136854,1.06E+08
8%,Matching,0.06498996,0.5219149,3.1136854,1.05E+08
8%,Matching,0.07055105,0.52210116,3.1136854,1.21E+08
8%,Matching,0.068858884,0.52202654,3.1136854,1.14E+08
8%,Matching,0.07055105,0.52210116,3.1136854,1.04E+08
8%,Matching,0.070111625,0.5220825,3.1136854,1.04E+08
8%,Matching,0.067390785,0.5219707,3.1136854,1.04E+08
8%,Matching,0.068858884,0.52202654,3.1136854,1.04E+08
8%,Matching,0.067390785,0.5219707,3.1136854,1.05E+08
8%,Matching,0.003827255,0.51117784,3.2069805,8.87E+07
8%,Matching,0.070111625,0.5220825,3.1136854,1.05E+08
8%,Matching,0.06968359,0.52206385,3.1136854,1.04E+08
8%,Matching,0.070111625,0.5220825,3.1136854,1.05E+08
8%,Matching,0.068858884,0.52202654,3.1136854,1.05E+08
8%,Matching,0.068459965,0.52200794,3.1136854,7.46E+07
8%,Matching,0.070111625,0.5220825,3.1136854,1.05E+08
8%,Matching,0.06968359,0.52206385,3.1136854,1.04E+08
8%,Matching,0.070111625,0.5220825,3.1136854,1.05E+08
8%,Matching,0.06806946,0.5219893,3.1136854,1.05E+08
8%,Matching,0.068858884,0.52202654,3.1136854,1.06E+08
8%,Matching,0.070111625,0.5220825,3.1136854,1.04E+08
8%,Matching,0.06474137,0.52191496,3.1136854,1.27E+08
8%,Matching,0.068459965,0.52200794,3.1136854,1.05E+08
8%,Matching,0.067390785,0.5219707,3.1136854,1.05E+08
8%,Matching,0.070111625,0.5220825,3.1136854,1.05E+08
8%,Matching,0.069185525,0.5220266,3.1136854,1.05E+08
8%,Matching,0.034583233,0.5014711,3.1113136,1.05E+08
8%,Matching,0.06968359,0.52206385,3.1136854,1.05E+08
8%,Matching,0.068459965,0.52200794,3.1136854,1.06E+08
8%,Matching,0.070111625,0.5220825,3.1136854,1.05E+08
8%,Matching,0.066818416,0.5219707,3.1136854,9.94E+07
8%,Matching,0.003890763,0.51120436,3.2069805,8.89E+07
8%,Matching,0.06806946,0.5219893,3.1136854,1.05E+08
8%,Matching,0.033224616,0.5016201,3.1113136,1.04E+08
8%,Matching,0.003890763,0.51120436,3.2069805,8.06E+07
8%,Matching,0.06815006,0.52200794,3.1136854,1.14E+08
8%,Matching,0.068858884,0.52202654,3.1136854,1.05E+08
8%,Matching,0.06768639,0.5219707,3.1136854,1.06E+08
8%,Matching,0.067471124,0.52198935,3.1136854,1.04E+08
8%,Matching,0.068939626,0.5220452,3.1136854,1.04E+08
8%,Matching,2.27E-04,0.5002026,2.7372267,1.25E+08
8%,Matching,0.018842671,0.5157036,2.9673576,1.48E+08
8%,Matching,0.03447936,0.50052243,2.7372267,1.07E+08
8%,Matching,0.015964147,0.50015634,2.7372267,1.07E+08
8%,Matching,0.04725697,0.5021096,2.7372267,1.07E+08
8%,Matching,0.016303034,0.5002337,2.7372267,1.08E+08
8%,Matching,0.1024241,0.5708936,2.7372267,1.07E+08
8%,Matching,0.017304977,0.50132924,2.7372267,1.16E+08
8%,Matching,0.061746445,0.52189636,2.7125278,8.19E+07
8%,Matching,0.018783303,0.50002897,2.7372267,1.06E+08
8%,Matching,0.00119704,0.5003808,2.7372267,1.08E+08
8%,Matching,0.054213915,0.50754863,2.7372267,1.07E+08
8%,Matching,0.016787032,0.4999982,2.7372267,1.07E+08
8%,Matching,0.013947789,0.5000583,2.7372267,1.07E+08
8%,Matching,0.041601222,0.5007501,2.7372267,1.06E+08
8%,Matching,0.001080003,0.50031567,2.7372267,1.08E+08
8%,Matching,0.003973551,0.50282115,2.7372267,1.08E+08
8%,Matching,0.07039701,0.507429,2.7372267,1.20E+08
8%,Matching,0.019808527,0.4999786,2.7372267,1.06E+08
8%,Matching,0.023886077,0.501243,2.7372267,1.07E+08
8%,Matching,0.073140115,0.521306,2.7372267,1.07E+08
8%,Matching,0.003140652,0.5004064,2.7372267,1.08E+08
8%,Matching,0.003295775,0.5012744,2.7372267,1.09E+08
8%,Matching,0.058876835,0.50544816,2.7372267,1.05E+08
8%,Matching,0.051264934,0.503433,2.7372267,1.14E+08
8%,Matching,0.011242576,0.50025624,2.7372267,1.07E+08
8%,Matching,0.016295401,0.5003884,2.7372267,1.25E+08
8%,Matching,0.05286266,0.5004064,2.7372267,1.07E+08
8%,Matching,0.030772867,0.5015847,3.513142,1.03E+08
8%,Matching,0.010469634,0.501846,2.7372267,1.06E+08
8%,Matching,0.023197584,0.5164679,2.9673576,6.89E+07
8%,Matching,0.012155887,0.4999851,2.7372267,1.08E+08
8%,Matching,0.01835881,0.50006634,2.7372267,1.08E+08
8%,Matching,4.21E-04,0.50172865,2.7372267,1.07E+08
8%,Matching,0.03776191,0.5007571,2.7372267,1.07E+08
8%,Matching,0.020932797,0.5000383,2.7372267,1.29E+08
8%,Matching,0.024322644,0.5166456,2.9673576,6.75E+07
8%,Matching,0.020812005,0.50119,2.7372267,1.07E+08
8%,Matching,0.04907321,0.50235987,2.7372267,6.39E+07
8%,Matching,0.020501,0.50014156,2.7372267,1.07E+08
8%,Matching,0.049780976,0.5197946,3.1405559,1.71E+08
8%,Matching,0.048703954,0.5197946,3.1405559,1.62E+08
8%,Matching,0.049622383,0.51979464,3.1405559,1.71E+08
8%,Matching,0.017225873,0.5154841,2.884078,1.90E+08
8%,Matching,0.049622383,0.51979464,3.1405559,1.71E+08
8%,Matching,0.049941253,0.5197946,3.1405559,1.70E+08
8%,Matching,0.05451482,0.52206385,2.769366,1.75E+08
8%,Matching,0.049941253,0.5197946,3.1405559,1.58E+08
